latitude,longitude,report_timestamp,wave_max_height_m,wave_mean_direction_degrees,wave_peak_period_seconds,wave_significant_height_m,wind_direction_degrees,wind_gust_10m_kn,wind_gust_kn,wind_speed_10m_kn,wind_speed_kn,wind_temperature_c
32.8672121,-117.2642207,2020-03-02T09:30:00+00:00,1.137803793,260.7906133,15.75384615,0.683616091,68.39426248,20.8,16,17.37887638,13.36836645,13
32.8672107,-117.2641819,2020-03-02T10:00:00+00:00,0.983668043,255.6214717,12.8,0.625483918,75.13407427,17.16,13.2,14.76888269,11.36067899,13
32.8672286,-117.2641561,2020-03-02T10:30:00+00:00,1.135931902,264.6766478,15.75384615,0.692913241,64.06078617,13.91,10.7,11.82461257,9.095855824,13
32.8670955,-117.2640946,2020-03-02T11:00:00+00:00,0.931371471,256.3031309,15.75384615,0.5759604,45.21485699,14.43,11.1,10.2778475,7.906036541,13
32.867169,-117.264088,2020-03-02T11:30:00+00:00,0.821593025,266.4310085,15.75384615,0.609133576,73.42904033,11.44,8.8,8.19436905,6.303360808,13
32.8671911,-117.2640692,2020-03-02T12:00:00+00:00,0.827101529,256.6926496,15.75384615,0.596509744,62.96107634,8.45,6.5,6.581761458,5.06289343,13.19230769
32.8673522,-117.2639153,2020-03-02T12:30:00+00:00,0.859888041,261.6439821,15.75384615,0.561706034,151.7271283,6.5,5,5.074943014,3.903802318,13
32.8674125,-117.2638496,2020-03-02T13:00:00+00:00,0.775360774,270.6903491,12.8,0.532326229,99.20670386,6.24,4.8,5.09641448,3.920318831,13
32.867423,-117.2637545,2020-03-02T13:30:00+00:00,0.760060725,268.7320151,11.37777778,0.531775528,136.2042344,4.42,3.4,3.36967066,2.592054354,11.88461538
32.8674105,-117.2637009,2020-03-02T14:00:00+00:00,0.943527306,283.7014958,15.75384615,0.579975084,93.10396874,2.34,1.8,1.531788434,1.178298795,11.46153846
32.8674056,-117.2636638,2020-03-02T14:30:00+00:00,1.040532251,278.1883686,15.75384615,0.566622079,160.426086,6.24,4.8,5.326340052,4.097184655,13
32.8673455,-117.2636768,2020-03-02T15:00:00+00:00,0.777666722,281.5898924,14.62857143,0.541814303,169.5759491,4.29,3.3,2.73487891,2.103753008,14
32.8671386,-117.263661,2020-03-02T15:30:00+00:00,0.746750329,249.6657881,15.75384615,0.510480484,1.011330277,6.89,5.3,6.011232872,4.624025287,14.95192308
32.8671272,-117.2635964,2020-03-02T16:00:00+00:00,0.783510228,253.5401863,11.37777778,0.491182797,323.3780508,7.93,6.1,7.274048265,5.595421742,15
32.8672024,-117.2636173,2020-03-02T16:30:00+00:00,0.747265825,236.8753291,15.75384615,0.501607533,233.9318266,6.76,5.2,4.244529714,3.265022857,15
32.8671731,-117.2636043,2020-03-02T17:00:00+00:00,0.758975255,250.8861509,15.75384615,0.553198258,292.641652,8.71,6.7,7.295857894,5.61219838,17
32.8672735,-117.2635386,2020-03-02T17:30:00+00:00,0.782889504,238.2751033,15.75384615,0.483093696,237.6525003,9.23,7.1,7.732909094,5.948391611,17
32.867219,-117.2635173,2020-03-02T18:00:00+00:00,0.94392556,242.9612282,12.04705882,0.519936951,292.050938,10.53,8.1,8.100698974,6.231306903,17
32.8671224,-117.2634958,2020-03-02T18:30:00+00:00,0.924704955,264.7006048,14.62857143,0.586770446,299.0556772,16.9,13,14.97159634,11.51661257,17
32.8672063,-117.2634759,2020-03-02T19:00:00+00:00,1.258832915,282.2367963,15.75384615,0.703920619,268.7944802,13,10,12.07371316,9.28747166,17
32.8672919,-117.2634541,2020-03-02T19:30:00+00:00,1.06381966,290.1928269,13.65333333,0.666983824,252.3337437,12.22,9.4,10.82489736,8.326844127,17.29807692
32.8673659,-117.2634718,2020-03-02T20:00:00+00:00,1.310655828,266.9613277,13.65333333,0.726679127,240.0810634,14.95,11.5,13.00902542,10.00694263,17
32.8673845,-117.2634988,2020-03-02T20:30:00+00:00,1.203355057,260.4139518,13.65333333,0.848311481,243.1109819,15.21,11.7,13.01810192,10.01392455,17.40384615
32.8673104,-117.2634161,2020-03-02T21:00:00+00:00,1.250063637,266.199,13.65333333,0.907425722,253.4671527,15.47,11.9,13.10043841,10.07726031,18
32.867257,-117.2634235,2020-03-02T21:30:00+00:00,1.323490426,254.8031095,14.62857143,0.864464828,249.4330691,15.86,12.2,14.32878203,11.02214002,18
32.8673032,-117.2634472,2020-03-02T22:00:00+00:00,1.449030344,258.308117,13.65333333,0.943964021,240.8504835,14.43,11.1,12.57991598,9.676858442,18
32.867316,-117.2634615,2020-03-02T22:30:00+00:00,1.443476518,253.1467072,12.8,0.881758623,252.771963,12.74,9.8,9.630794472,7.40830344,17.11538462
32.8674394,-117.263484,2020-03-02T23:00:00+00:00,1.384853207,263.0915377,13.65333333,0.982216938,243.174542,13.39,10.3,10.9817355,8.44748885,18.30769231
32.8674612,-117.2635023,2020-03-02T23:30:00+00:00,1.499729914,267.4184566,12.8,0.973131277,246.6736697,12.22,9.4,10.51293076,8.086869814,19
32.8674857,-117.2635124,2020-03-03T00:00:00+00:00,1.574918321,270.774428,13.65333333,1.01273938,254.0140941,11.44,8.8,9.874390971,7.595685363,19
32.86753,-117.2635813,2020-03-03T00:30:00+00:00,1.802409271,276.2564148,12.04705882,1.044104833,235.4795764,6.76,5.2,6.035117916,4.642398397,18
32.8675601,-117.2636431,2020-03-03T01:00:00+00:00,1.39239871,277.9205485,12.04705882,0.956653582,187.0655503,8.32,6.4,7.649823037,5.88447926,18
32.8675525,-117.2636342,2020-03-03T01:30:00+00:00,1.680594543,280.3699574,11.37777778,1.065058235,191.9278669,6.5,5,5.7699427,4.438417461,17
32.8674954,-117.2635997,2020-03-03T02:00:00+00:00,1.623846992,275.8341469,12.04705882,1.032903931,166.097764,7.67,5.9,6.581083962,5.062372278,17
32.8674422,-117.2636349,2020-03-03T02:30:00+00:00,1.65737084,281.2389716,4.266666667,1.03725281,129.9233456,4.81,3.7,4.165466079,3.204204676,15.61538462
32.8674318,-117.2637412,2020-03-03T03:00:00+00:00,1.607663486,283.4437711,4.654545455,1.091546543,107.0598039,4.94,3.8,3.940476046,3.03113542,15
32.8673648,-117.2637083,2020-03-03T03:30:00+00:00,1.658893902,279.9710335,4.654545455,1.07366793,112.5022203,5.07,3.9,3.825231103,2.942485464,15
32.8672783,-117.2637322,2020-03-03T04:00:00+00:00,1.892581096,273.2881235,12.04705882,1.187455021,102.9304982,7.54,5.8,6.674516735,5.134243642,15
32.867206,-117.2638985,2020-03-03T04:30:00+00:00,1.707411805,269.8415477,5.251282051,1.149447353,93.95533713,7.93,6.1,6.339573081,4.876594678,15
32.8672411,-117.2640663,2020-03-03T05:00:00+00:00,1.695994234,267.8852759,4.654545455,1.21443045,87.61387253,8.71,6.7,6.871557959,5.285813814,15
32.867222,-117.2639792,2020-03-03T05:30:00+00:00,1.942494658,272.8585873,4.995121951,1.253400271,100.4434048,9.1,7,7.074307629,5.441775099,14.25
32.8672186,-117.264014,2020-03-03T06:00:00+00:00,2.167415283,273.2146293,5.851428571,1.289893652,97.74609781,8.32,6.4,7.239690081,5.56899237,14
32.8673024,-117.264076,2020-03-03T06:30:00+00:00,1.861727707,269.1307891,5.535135135,1.187344196,103.589836,8.97,6.9,7.701768347,5.92443719,14
32.8673266,-117.2640864,2020-03-03T07:00:00+00:00,2.082773039,270.5996503,5.389473684,1.325263778,116.5154661,7.15,5.5,6.121141902,4.708570693,14
32.8673318,-117.2640278,2020-03-03T07:30:00+00:00,1.838828866,272.8388926,6.606451613,1.165973783,131.6089012,7.8,6,6.851025885,5.270019911,14
32.8673179,-117.2641401,2020-03-03T08:00:00+00:00,1.994500688,268.416342,11.37777778,1.313256252,86.44940536,10.53,8.1,9.442023494,7.263094996,14
32.8672694,-117.2641597,2020-03-03T08:30:00+00:00,1.934864029,264.4397693,6.826666667,1.259601466,83.26044889,9.1,7,7.789352346,5.991809497,14
32.8672259,-117.264035,2020-03-03T09:00:00+00:00,1.866050115,264.7090768,6.606451613,1.161622613,137.6635769,4.68,3.6,3.739005049,2.87615773,13.56730769
32.8672286,-117.2639956,2020-03-03T09:30:00+00:00,1.790982751,265.0307461,6.606451613,1.198100384,151.9152286,4.42,3.4,3.631706193,2.793620149,13
32.8671713,-117.2639685,2020-03-03T10:00:00+00:00,2.080722791,260.4952962,11.37777778,1.243064946,109.0648392,2.86,2.2,1.871405777,1.439542905,13
32.8670469,-117.2639343,2020-03-03T10:30:00+00:00,1.630152091,253.7054878,8.904347826,1.174564011,103.2457625,4.94,3.8,3.726411115,2.866470089,13.58653846
32.8670835,-117.263894,2020-03-03T11:00:00+00:00,1.786716885,253.2512362,8.533333333,1.313573158,145.3753001,5.98,4.6,4.805311742,3.696393647,13.45192308
32.8672191,-117.2638305,2020-03-03T11:30:00+00:00,1.875999871,254.0395405,6.606451613,1.193342317,150.4421301,6.24,4.8,5.045562957,3.881202274,13
32.867376,-117.2637987,2020-03-03T12:00:00+00:00,1.637700244,258.5223437,6.606451613,1.198901523,59.41204594,3.38,2.6,2.712176258,2.086289429,13
32.867392,-117.2636409,2020-03-03T12:30:00+00:00,1.728927752,261.1389691,6.606451613,1.110486047,354.4894966,2.86,2.2,1.65947102,1.276516169,13
32.8674381,-117.2636975,2020-03-03T13:00:00+00:00,1.653731591,262.9502545,7.062068966,1.140642244,105.4347964,3.77,2.9,2.962037524,2.278490403,13
32.8674642,-117.2636444,2020-03-03T13:30:00+00:00,1.881999194,264.4145365,7.062068966,1.173238623,164.6130654,2.99,2.3,2.677422491,2.059555762,13
32.8674999,-117.2636518,2020-03-03T14:00:00+00:00,1.828369759,263.0864135,6.606451613,1.150861081,164.9431966,5.46,4.2,5.093533044,3.918102341,13
32.867509,-117.2637011,2020-03-03T14:30:00+00:00,1.564656457,262.5722066,8.533333333,1.092734673,109.7187709,5.46,4.2,4.181969469,3.216899591,13.26923077
32.867472,-117.2636409,2020-03-03T15:00:00+00:00,1.898025486,263.2517298,6.023529412,1.073454965,322.9669234,5.07,3.9,3.927062123,3.020817018,15
32.8674726,-117.2637168,2020-03-03T15:30:00+00:00,1.736971595,264.6290419,6.4,1.076652148,160.2296538,4.55,3.5,3.308240266,2.544800205,18
32.8674519,-117.2637079,2020-03-03T16:00:00+00:00,1.644091959,264.7043926,6.606451613,1.047993655,145.6555896,4.42,3.4,2.963959604,2.279968926,18
32.8674368,-117.2636656,2020-03-03T16:30:00+00:00,1.676879795,265.7618795,6.826666667,1.124780664,193.3584723,6.89,5.3,5.589705382,4.299773371,18
32.8672238,-117.2636738,2020-03-03T17:00:00+00:00,1.868557972,258.41748,10.77894737,1.05556581,263.4664351,11.05,8.5,10.05794862,7.736883551,19
32.8672017,-117.2636869,2020-03-03T17:30:00+00:00,1.620253887,263.1997052,7.585185185,1.014377868,186.1250158,3.77,2.9,2.735044049,2.103880038,19
32.8672447,-117.2636283,2020-03-03T18:00:00+00:00,1.519594305,253.9062758,6.4,0.985172215,84.05939272,2.34,1.8,0.822584638,0.632757414,19
32.86721,-117.263524,2020-03-03T18:30:00+00:00,1.54331369,260.7759907,7.314285714,1.003581266,227.0550999,10.01,7.7,7.919865754,6.092204426,19
32.8672853,-117.2635211,2020-03-03T19:00:00+00:00,1.583035522,261.9937062,11.37777778,1.021776709,188.1454627,7.67,5.9,6.355318886,4.888706836,19
32.8671692,-117.2636307,2020-03-03T19:30:00+00:00,1.791065836,262.6794611,8.192,1.08591311,130.8916035,1.43,1.1,0.813681675,0.625908981,20
32.8672371,-117.2636649,2020-03-03T20:00:00+00:00,1.693880667,263.0156947,10.77894737,1.09275592,222.4921525,3.12,2.4,2.674153027,2.05704079,20
32.8673684,-117.2635473,2020-03-03T20:30:00+00:00,1.745359647,259.0302573,6.4,0.977818801,210.5118919,9.75,7.5,7.715434413,5.934949548,20
32.8672505,-117.2635041,2020-03-03T21:00:00+00:00,1.525868787,262.5869737,6.826666667,0.954746358,275.2631,8.06,6.2,6.829424543,5.253403494,20
32.8671961,-117.263527,2020-03-03T21:30:00+00:00,1.863908518,264.2098821,6.4,1.043419123,16.37976326,3.51,2.7,2.637055283,2.028504064,22
32.8671974,-117.263495,2020-03-03T22:00:00+00:00,1.634185972,263.7363655,11.37777778,1.048818017,46.83920077,3.9,3,2.685768743,2.065975956,22
32.8672164,-117.263471,2020-03-03T22:30:00+00:00,1.642691603,259.6336556,6.606451613,0.993411817,309.676914,3.38,2.6,2.83741939,2.1826303,22
32.8673402,-117.2634966,2020-03-03T23:00:00+00:00,1.355212092,261.7483851,6.206060606,0.961103817,41.44849132,3.12,2.4,2.362917305,1.817628696,22
32.8673836,-117.2634731,2020-03-03T23:30:00+00:00,1.449385956,255.721927,7.876923077,0.901054865,279.6355216,3.51,2.7,2.601868597,2.001437383,22
32.867434,-117.263516,2020-03-04T00:00:00+00:00,1.359803832,262.9261478,7.585185185,0.868879936,313.8642558,1.95,1.5,1.283368388,0.987206452,22
32.8675111,-117.2636549,2020-03-04T00:30:00+00:00,1.241958187,259.0603826,6.606451613,0.838073693,145.2577864,2.34,1.8,1.955328089,1.50409853,22
32.8675322,-117.2637488,2020-03-04T01:00:00+00:00,1.325932898,258.3577895,8.192,0.88858466,189.2063205,2.99,2.3,2.666739804,2.051338311,20
32.8674972,-117.2636774,2020-03-04T01:30:00+00:00,1.299233084,261.1602263,6.826666667,0.861342153,250.0101498,4.55,3.5,4.038152674,3.106271288,18.26923077
32.8674531,-117.2636598,2020-03-04T02:00:00+00:00,1.377817754,262.3017809,8.192,0.758894342,149.863138,1.3,1,1.06945278,0.822655985,17
32.8674632,-117.2636252,2020-03-04T02:30:00+00:00,1.019828251,257.5480474,5.851428571,0.72643183,199.3998259,2.99,2.3,2.556952842,1.966886801,17
32.8674568,-117.2636826,2020-03-04T03:00:00+00:00,1.223108362,257.5160021,6.023529412,0.787654946,150.1066971,2.86,2.2,2.062214816,1.586319089,17
32.8674913,-117.2637765,2020-03-04T03:30:00+00:00,1.265221662,253.8429441,5.389473684,0.722756293,212.0581922,5.07,3.9,4.267460127,3.282661637,16.01923077
32.8674838,-117.2638662,2020-03-04T04:00:00+00:00,1.152174858,253.7156462,7.585185185,0.767382031,151.0989739,3.64,2.8,3.04189124,2.339916339,17
32.8674434,-117.2639029,2020-03-04T04:30:00+00:00,1.318779978,259.0320014,6.023529412,0.785667658,118.0091827,3.77,2.9,3.307742935,2.544417642,15
32.8673955,-117.263764,2020-03-04T05:00:00+00:00,1.201551137,257.8974152,8.904347826,0.675917146,124.0922634,3.77,2.9,3.302312529,2.540240407,15
32.8672958,-117.2637519,2020-03-04T05:30:00+00:00,1.133381429,262.1173652,8.192,0.786620565,141.4516516,3.9,3,3.140778672,2.415983594,14.47115385
32.8672114,-117.2638049,2020-03-04T06:00:00+00:00,1.281751098,257.1454925,7.314285714,0.722686627,109.5770962,4.55,3.5,3.881753213,2.98596401,14.43269231
32.8671432,-117.2637796,2020-03-04T06:30:00+00:00,1.292898647,251.8388759,7.062068966,0.7420348,116.7244672,4.16,3.2,3.546162713,2.727817471,14.07692308
32.8671228,-117.2637841,2020-03-04T07:00:00+00:00,1.260839073,249.7490035,7.062068966,0.80363657,109.4612561,5.33,4.1,4.502777601,3.463675078,14
32.8671406,-117.263905,2020-03-04T07:30:00+00:00,1.224991691,251.0112865,6.606451613,0.781135508,91.76555217,5.98,4.6,4.757741708,3.659801314,14
32.8671874,-117.2639493,2020-03-04T08:00:00+00:00,1.24212729,251.7397077,6.826666667,0.841458178,95.94333549,3.9,3,2.88083288,2.216025293,14
32.8671689,-117.2638839,2020-03-04T08:30:00+00:00,1.216263519,255.6186321,5.851428571,0.844287235,100.6701935,3.38,2.6,2.711395384,2.085688757,14
32.8671749,-117.2639264,2020-03-04T09:00:00+00:00,1.230069681,251.7082321,6.206060606,0.835228136,106.8074903,4.55,3.5,3.812038112,2.932337009,15
32.8671483,-117.2639121,2020-03-04T09:30:00+00:00,1.240865395,252.5228507,5.535135135,0.834564114,144.494699,4.29,3.3,3.118715318,2.399011783,15.11538462
32.8672782,-117.2640252,2020-03-04T10:00:00+00:00,1.434698968,246.9944307,5.851428571,0.880044643,103.3947839,8.58,6.6,7.577436324,5.828797173,15.32692308
32.8672695,-117.2639297,2020-03-04T10:30:00+00:00,1.327418673,250.8024626,5.851428571,0.868296808,106.9971918,7.41,5.7,6.585286165,5.065604742,15
32.8672591,-117.2638115,2020-03-04T11:00:00+00:00,1.75450429,249.5420345,5.688888889,0.837176668,91.7029503,10.53,8.1,9.067163209,6.97474093,15
32.8673472,-117.2639337,2020-03-04T11:30:00+00:00,1.368201687,245.8104585,6.4,0.89478821,96.53701433,6.24,4.8,5.643011674,4.340778211,15
32.8675231,-117.2638643,2020-03-04T12:00:00+00:00,1.510394695,250.5770462,7.062068966,0.884921014,88.13776341,9.49,7.3,8.3341896,6.410915077,15
32.8675509,-117.2637696,2020-03-04T12:30:00+00:00,1.18787506,249.5161443,6.206060606,0.885196086,116.3883587,8.58,6.6,7.225377664,5.557982819,14
32.8675453,-117.2637622,2020-03-04T13:00:00+00:00,1.463318848,253.6113813,5.851428571,0.850442277,106.4126275,7.8,6,6.594836661,5.072951277,15
32.8675497,-117.2637063,2020-03-04T13:30:00+00:00,1.5291105,251.3744368,5.535135135,0.861527565,117.7841977,6.76,5.2,5.932088088,4.563144683,15
32.8675282,-117.2636815,2020-03-04T14:00:00+00:00,1.550802354,255.8632822,6.206060606,0.807287897,113.6669565,6.24,4.8,5.299672883,4.076671448,15
32.8675272,-117.2636058,2020-03-04T14:30:00+00:00,1.325140889,254.5493465,6.023529412,0.864420374,136.8972824,4.55,3.5,3.972733624,3.055948942,15
32.8674798,-117.2636027,2020-03-04T15:00:00+00:00,1.522842736,253.9744242,6.4,0.822940834,98.82081417,3.9,3,2.96989186,2.2845322,15
32.8674268,-117.263646,2020-03-04T15:30:00+00:00,1.609959668,251.9753935,6.206060606,0.799870006,158.3329802,6.24,4.8,4.512534295,3.471180227,17
32.8673655,-117.2636501,2020-03-04T16:00:00+00:00,1.278381486,255.0236831,6.4,0.774416149,98.79490127,3.64,2.8,2.417045637,1.859265874,18
32.8673927,-117.2636302,2020-03-04T16:30:00+00:00,1.162596161,256.7434648,5.851428571,0.746855374,170.5083173,6.5,5,5.530540442,4.254261879,18
32.8673061,-117.2635069,2020-03-04T17:00:00+00:00,1.07145007,255.1733198,6.023529412,0.718553884,196.0295336,8.97,6.9,7.516563259,5.781971737,18
32.8672675,-117.2634802,2020-03-04T17:30:00+00:00,1.105318743,257.1808592,6.206060606,0.761601281,215.6051266,10.4,8,9.672643914,7.440495319,18.50961538
32.8673193,-117.263487,2020-03-04T18:00:00+00:00,1.023228724,256.7517494,5.688888889,0.723734805,218.2236937,10.53,8.1,9.509433355,7.314948735,18.58653846
32.8673138,-117.2634824,2020-03-04T18:30:00+00:00,1.38274591,251.6258313,6.606451613,0.787761253,211.9510928,11.57,8.9,10.63449987,8.180384519,18.82692308
32.8673249,-117.2634909,2020-03-04T19:00:00+00:00,1.147999706,255.8014797,6.4,0.730175406,217.2357785,11.31,8.7,9.978963437,7.676125721,19
32.8673426,-117.2635051,2020-03-04T19:30:00+00:00,1.153094294,255.8262998,5.389473684,0.748534361,223.5261704,10.53,8.1,9.211676487,7.08590499,19
32.867363,-117.2635405,2020-03-04T20:00:00+00:00,1.461779059,257.5041224,5.535135135,0.71979929,230.6812116,11.05,8.5,9.674307318,7.44177486,19
32.8673912,-117.2635161,2020-03-04T20:30:00+00:00,1.031017724,252.8423116,6.023529412,0.71326997,223.3186396,13.91,10.7,12.41627489,9.550980682,18
32.8673651,-117.2635006,2020-03-04T21:00:00+00:00,1.27602949,254.6186452,6.023529412,0.718417906,224.443539,12.09,9.3,10.36793122,7.97533171,18.26923077
32.8673184,-117.2634706,2020-03-04T21:30:00+00:00,0.978877198,253.1371201,6.606451613,0.673013751,227.9734109,9.49,7.3,8.758955042,6.737657725,18.53846154
32.867293,-117.2634439,2020-03-04T22:00:00+00:00,0.972047633,254.9373218,7.876923077,0.627273636,223.3718566,10.79,8.3,9.638347126,7.414113174,18.15384615
32.8672753,-117.2634492,2020-03-04T22:30:00+00:00,1.148048765,249.5179278,6.023529412,0.729178798,229.6528597,11.44,8.8,9.563878107,7.356829313,18.33653846
32.8673251,-117.2634598,2020-03-04T23:00:00+00:00,1.193676584,252.4869138,5.851428571,0.690507898,226.6436709,11.05,8.5,9.79831796,7.537167662,18.04807692
32.8673074,-117.2634764,2020-03-04T23:30:00+00:00,1.267242982,253.9729668,8.904347826,0.647264717,240.1647736,8.97,6.9,7.531765924,5.793666096,18
32.8673029,-117.2634626,2020-03-05T00:00:00+00:00,1.198487275,250.540321,5.851428571,0.687060066,257.4009044,8.06,6.2,6.927017186,5.328474758,18
32.8672994,-117.2634616,2020-03-05T00:30:00+00:00,1.174998764,253.3888562,7.585185185,0.640319554,268.4976731,7.28,5.6,5.037385779,3.874912138,17.625
32.8673599,-117.2635017,2020-03-05T01:00:00+00:00,1.049116719,247.5894531,6.206060606,0.638918321,269.6167983,7.93,6.1,6.363566114,4.895050857,17
32.8673568,-117.2635317,2020-03-05T01:30:00+00:00,1.116944853,252.2897276,6.023529412,0.643591728,281.8275554,5.85,4.5,4.923897418,3.787613399,17
32.8673596,-117.2635685,2020-03-05T02:00:00+00:00,0.909037607,254.5829795,7.585185185,0.584750392,212.4946312,4.68,3.6,3.468354149,2.66796473,15
32.8673878,-117.2636309,2020-03-05T02:30:00+00:00,0.886888615,257.0398711,6.4,0.609271321,322.3746678,4.55,3.5,3.217417228,2.474936329,14.27884615
32.867468,-117.2637573,2020-03-05T03:00:00+00:00,0.986783925,260.5590443,6.826666667,0.598976018,73.7288821,2.99,2.3,2.579936183,1.984566295,14.125
32.8674551,-117.2638396,2020-03-05T03:30:00+00:00,0.808460389,257.7390739,6.606451613,0.546729197,101.1672165,3.77,2.9,3.374031702,2.595409002,14.13461538
32.8674236,-117.2638468,2020-03-05T04:00:00+00:00,0.789420104,258.3418212,6.206060606,0.564388606,114.0558272,2.08,1.6,1.469767981,1.130590755,14.22115385
32.8674084,-117.2638634,2020-03-05T04:30:00+00:00,0.875370093,258.533704,7.062068966,0.540198961,134.5999784,5.98,4.6,3.965174236,3.050134028,15
32.8673807,-117.2638595,2020-03-05T05:00:00+00:00,0.749289859,257.9232916,6.826666667,0.476532717,141.0812477,3.51,2.7,2.51602274,1.935402108,14.53846154
32.8673403,-117.2639139,2020-03-05T05:30:00+00:00,0.824709781,255.8222843,6.826666667,0.513292965,112.3208551,2.6,2,2.094643079,1.611263907,14
